,plant_name,light_time_day,red_light,blue_light,far_red,water_times (times/day),air flow ,growth_yield/m^2 (kg),life cycle (m),watering_quantity_month (L),plant_size,accuracy,temp_min,temp_max,EC_min,EC_max,ph_min,ph_max,humidity_min,humidity_max
97,Ashwagandha,12.361755617676115,58.07078767457478,40.86104914015454,7.959740054973196,6,high,5.210816907338833,8.049121845103588,23.65721879202769,large,68,18.84491649652022,23.085186362882386,1.1796565931621898,0.8468154165100348,4.426581443198622,6.173665956627956,63.01493757603044,74.48978834651246
98,lavender ,15.688488036772426,62.90597007835339,26.074844379612202,0.05926415147537423,2,high,4.620272110261549,5.19831257089979,28.210342655389862,medium,71,17.370982412170434,22.16929959027212,1.989420057722775,2.2535844806506318,6.605620700300885,6.046694407571517,41.96949516970666,55.190318555243074
99,Aloe Vera,14.783574212420737,77.98754457668426,10.493154233361214,11.562486885114295,4,moderate,5.986122270025755,6.289832531551385,25.865840212115657,medium ,70,18.085981580962326,23.255371044754447,1.5291501485729917,2.26387400282853,4.812915631076871,6.031450103728897,56.16090919354934,60.707046223646735
100,Aloe Vera,13.271144944607286,57.59986803306717,33.911337019397465,12.182753757581125,5,good,4.661252187354082,4.750563770883609,27.990693251284906,medium,72,22.229528332021935,26.88520678480464,1.168549542581332,1.3538458614075095,5.228078374540282,5.909570701268244,61.71805533652331,71.23423443130766
101,Ashwagandha,15.513322691238294,44.75771263218129,29.122668007564478,11.054548896896069,4,moderate,3.85029467394473,9.21342492307983,49.391813240781275,large,70,21.07685964825383,25.486416993234087,1.7392624722617493,1.8360667956783836,4.010360735127629,6.0073028196816995,69.20429023180489,74.61711710382417
102,Ashwagandha,14.349436115512681,27.384250825162965,31.642230297096162,3.103379437729659,5,low,2.639000494783096,2.0692502821910717,30.084036207042168,large,81,25.39826204005856,28.21439550312092,1.7669874639915237,1.7735544073141591,4.103113152041205,5.988312229340319,44.6496641416905,67.95718436886929
103,Aloe Vera,15.726382504807399,78.67811436216589,27.330382659518452,7.358518022182956,2,high,6.179793456831961,9.372273831389908,28.4143856382689,medium ,70,19.190091959316185,29.98502939171698,1.3915062782852274,2.119878645739311,6.613419613504961,5.90927205365266,56.42136040331401,71.91415002646013
104,lavender ,10.76601006820634,69.9161922479245,35.27854233456606,2.8556412378507856,4,moderate,3.2659563121123787,5.772419103459431,32.75606957872571,medium,71,14.254031191458512,23.74563574783332,0.7774972230659944,1.406907884506842,4.764212755805426,6.059845762474902,58.3444971682908,82.17773123115131
105,lavender ,13.175116570740942,72.46966968011941,28.358632419520223,5.3581227417455395,3,moderate,1.204444892002005,5.2842578520112955,26.24079368409052,medium,78,23.477868396399167,25.221566450062593,1.635841138983905,1.175676981774356,7.599870770770669,6.078891049835027,34.1289209390353,33.04176410301493
106,lavender ,13.539144146422773,55.58089932728464,26.62304945399714,-2.133465573902318,6,low,4.433285011848581,5.712670332275484,32.32202908757597,medium,78,21.574101407149364,21.52024748206301,1.5273965963848444,1.065399302729202,7.1532101060726285,7.3670380256670445,27.259437042282382,40.170465950894894
107,lavender ,14.070129387752164,35.0730430307792,37.76215801542619,2.0723734589663385,5,moderate,1.4680405834570116,5.000439353638958,34.47804257241302,small,70,24.555286511890916,19.671905412317432,1.6938978556802904,2.0005294387835915,0.3396327442288738,6.254034202997018,32.26508646292431,52.99179247954088
108,lavender ,13.312089504017388,67.55328998340987,21.840542418315238,-3.6583934802655937,1,moderate,3.8542631955260194,5.355634580213468,36.78894877126324,medium,81,24.573330615619778,22.901683791208256,1.235667204068987,1.9095681773692381,6.777287326762823,6.079767674652597,40.258935334322395,50.31331625369172
109,lavender ,13.48247372893396,73.69398208546745,19.946475511498132,4.9763551102899,8,high,1.3987565250296483,2.8205677845960175,34.10932863950802,small,69,22.60237043476161,25.194310687802858,1.897102553436882,2.6716662940380154,5.459935065218424,6.116290750827391,60.170950988119735,49.96658023854201
110,Ashwagandha,15.685251354908436,63.667482743916935,26.780686030476108,3.812278484456093,6,consistent,0.47682976164803614,2.19822076360478,34.83272396325849,medium,79,25.065020597359393,25.34955719552418,1.0502840634171648,1.4666340484449,4.258319654379946,6.163620427189024,34.44385160830882,51.7319802887692
111,Ashwagandha,14.938708230694774,67.38758405158612,35.04640481765317,10.672575355882213,6,high,2.9994307818671504,6.974038370792927,42.120385705338784,medium ,69,19.948574587793672,27.421390929539566,1.4247126213712353,1.473449034899528,6.23616009243786,5.941051607044527,41.849027086507675,62.768643585286746
112,lavender ,12.731854140539879,50.42275033701542,49.726726770710464,-1.943923795471174,5,moderate,1.5761580080979622,4.029888076505301,32.13797234963881,medium,80,23.62869725406088,21.861114460937287,1.3820343921006142,1.5578392492063249,5.690414315747118,7.069071752762755,41.486607296619525,41.96362839551567
113,lavender ,13.854345695552263,31.97102158643672,40.687341278897804,3.0840758516671958,1,moderate,3.3619032629979078,2.066436075815999,29.17011201409287,small,77,22.736239384102753,21.4041556241477,1.233787740677447,1.5230483909098242,-3.1109031873829087,6.090430073289473,46.668154656531215,64.46963246939671
114,Aloe Vera,14.089972255594862,47.19747454023002,18.46504397488855,9.439133890168481,5,moderate,4.782925619747328,8.541939043844197,50.268083821859406,medium ,69,20.478278192081063,29.23725462177545,1.1977075579050274,2.40927469515637,0.9956048029265285,5.999773957889069,55.65181687152299,64.60587042473014
115,Aloe Vera,13.310384916073556,65.65505970375649,32.22038634749225,9.27153380525938,8,consistent,5.267649868057857,4.603948954479573,31.63759840970171,medium ,70,17.26823188935095,26.132408299669425,1.687548335576673,2.4676635391906356,7.1994173838968365,5.965599156449205,54.21725588262063,57.97301278788985
116,Aloe Vera,17.612815349984828,79.11767432971288,36.54679951220053,3.9019634075837546,2,moderate,4.064158126102717,10.23788890245001,23.44667808656769,medium ,69,17.991994704776634,26.01422747249402,1.245070919294362,1.8067382330785455,5.779650297962568,6.010324115620996,53.65187455305036,54.65535212427263
117,Aloe Vera,14.014537892021693,69.14107519922725,27.859102194815424,2.806630412793681,4,moderate,3.9355183599804757,5.8092719709413405,27.733521232800328,medium ,77,25.848965024708704,24.575805624878477,1.6885676872020232,2.3439331662740406,7.870751660881962,6.029837938376444,46.622498772580464,48.43995780661278
118,lavender ,11.93611727221905,81.51154502448955,37.56166957435553,1.0463249703271416,6,good,2.931049533569429,2.240253489434691,24.54278022779389,medium,79,20.17221340516127,26.265965941509847,1.482105633257332,1.4581946434377508,7.275574341749305,7.183520118839619,43.888442995486656,46.362102984238476
119,Aloe Vera,13.262593478313606,73.29540390387392,30.505035059478804,5.051075338764189,3,good,5.31509202881643,5.056085722286052,37.83588967130591,medium ,70,18.749225517323787,25.5225945583269,0.9845621407976415,2.586319528961798,7.611072276878577,6.143393202500375,46.77491842927802,66.38077757510038
120,lavender ,17.250829467951224,75.03850855727637,20.768469453656785,6.223424018582456,5,moderate,2.076652324788432,1.5739127680236047,39.02904840656992,large,70,20.253657653032047,27.633607031453934,1.432830045543322,2.5994904331052098,2.2963874375939084,6.0179084799345866,32.76264242271406,62.10965062977895
121,Ashwagandha,16.05463429448926,53.76768635506123,35.66199802332704,19.115506432368093,5,moderate,1.441207445800742,4.711828536740115,56.466363497748624,large,68,22.406298647420336,24.96109080526032,1.7706000539655136,1.574329368398296,5.784815869704462,5.90693440383378,47.406065437995274,68.64764847462465
122,Aloe Vera,12.801383995834856,83.06753000766413,38.92377384962896,2.692414120932594,2,high,5.92122480050865,8.9475929032128,20.02019691182874,medium ,71,15.639081980854513,27.83563508598152,1.8555179642860726,2.888407845797407,4.1958810262233985,6.008748453367561,39.97296269774956,46.26546978842624
123,Aloe Vera,14.61891365283524,55.727653476424074,37.34011930305798,11.761847069310747,2,high,5.439144528721638,5.549070004654811,27.64661165164489,medium,69,24.215720063477022,26.99140335531555,0.7834330402270121,2.5362197168405176,6.716432127473072,5.900765999345889,51.411293930753295,48.59195400037757
124,lavender ,15.629829225287768,50.966166280588425,31.797228006216432,7.137983864476625,3,consistent,2.6742763911455407,7.084453613282733,25.583102473231378,large,68,25.558515363520478,25.287190521110052,1.6593328884589358,2.129042565547288,6.864568340622557,6.13050222903662,31.47600770856425,45.60700375481952
125,Ashwagandha,14.051379699741876,55.58632121660067,43.38239181357578,3.6120137482708063,4,consistent,1.3415798311487395,6.116563155271606,56.7082762715396,medium,80,20.124440699183502,23.453584767123168,0.6615966354017746,2.001129763753602,7.924369346076324,6.085530712561147,37.509446196211506,57.195248991824656
126,Ashwagandha,17.771000377155396,55.52954139289328,27.38271658453632,8.889079566931805,4,high,1.8354709415052899,5.946990812869939,23.291429282967506,large,75,25.598534821604037,27.10508843418413,1.8034704114230948,2.2605249911151017,8.80369457496684,6.2591174741679625,61.27742753857736,49.41202578492843
127,Aloe Vera,13.8800456785648,63.86925275773492,26.802507118835567,9.850719980781545,5,consistent,5.48246089376353,4.45695753712308,31.558737209186003,medium,69,17.013655045977053,25.795217648510878,1.4425674469432987,2.491452618278193,4.346671655174827,6.149881627145757,49.06017953430014,64.18067844551487
128,Ashwagandha,14.231517891374372,47.58805058979905,46.22383039754153,2.7113966620923193,5,moderate,2.8232678793856993,5.983745108987496,57.704058849952176,large,69,25.86742962138827,24.772506850054768,1.600734741499643,1.5092666829319838,5.676680465238523,6.045908316294525,55.91412807732855,55.12019686515362
129,lavender ,14.307269646974756,63.20850129433133,28.648990248445156,-4.690747441601565,3,consistent,3.027116610994581,1.6257032081233422,35.81878920849091,medium,81,24.819154410403115,28.535082482621902,1.3329604777292885,2.043588037719486,7.337422964112871,7.232588406463542,30.976461903953403,33.00337245998524
130,Ashwagandha,14.339005857325242,57.36993088697175,23.478761481488245,12.552206547388195,4,moderate,3.6486774640094533,6.831665465488192,32.140749053341835,medium ,70,21.697439018586564,23.096844664731854,1.8481003073708688,2.1627157431618236,5.59570490144375,6.019704720073146,49.57682699354681,63.00559413179567
131,lavender ,14.211795643710374,50.90363488138091,23.28661813947401,8.317580125723866,8,consistent,1.692584520902182,1.6776886031779736,37.09924565446508,large,77,21.04851362308635,22.074788676611657,1.6455060729452533,2.1434230419529445,2.928404620250611,6.150827432244967,59.56385354451458,65.68583368888132
132,Aloe Vera,13.027449758695901,73.7360494907802,26.104176201559632,8.096417998242503,5,good,4.496061712612167,7.137324813643641,22.358470915496632,medium,68,17.430653447775864,23.734306013355152,1.091485510479556,1.9363497852633977,5.223863202265216,6.018070205321095,52.17291975769953,63.34741598641984
133,Ashwagandha,16.43364286769302,53.39769431067572,19.910735974594147,17.40183080443338,5,moderate,2.4140495278844374,9.8906760724716,62.879042732725324,large,69,22.871391787650353,27.168719086375194,1.3583954645350462,2.941408107526086,5.510001686122505,5.978791333398468,59.71014398784344,70.09693551714055
134,Ashwagandha,14.536970150019176,50.35481636065329,27.52825173225031,5.320040493987332,6,low,4.582998888504429,5.3491059896985576,26.23964981797942,medium,70,20.423535558287014,21.453364504671377,1.6598434014588943,2.146843765788913,2.7309442147907,6.073073083512101,50.01459767964976,56.86241943401664
135,Ashwagandha,13.647839779066969,81.6613549783122,31.547978053155,9.932396472161953,2,high,6.079191640537184,7.914046259335562,23.49724906425431,medium ,72,24.40894483456414,28.745548171833228,1.8860719767466372,2.8456706450293163,6.051443851538804,5.886347695514597,49.91267779281887,53.458364176262776
136,Ashwagandha,12.848256827848795,28.12102081849922,30.175573721534505,5.641140789296662,6,high,1.823374739556074,5.207551706812744,39.670597876896814,medium,71,26.94196678350947,26.222933758735127,1.8330589439915235,2.487552924172606,6.025350357243484,6.071770434796144,52.62644996214418,63.8948292947706
137,lavender ,13.797066419201833,74.61793244439602,32.36029735197497,9.158909107279257,4,low,2.795105433859567,3.6629591505118446,25.223449383554804,medium ,71,16.751778644471553,19.55456413778441,1.3105166282830851,2.588579072320539,4.984642437332138,6.061034140315149,41.258243650629986,53.287212274250635
138,Ashwagandha,14.734995499591898,56.989578212849466,18.672711906937664,10.376599216823198,4,moderate,2.4107906107387604,5.666144952159272,35.19834168385759,large,67,19.903302240751454,27.93407497691731,1.9570279878970733,2.4617740282523273,5.2140258221931886,6.1595110651684575,57.82492657611526,67.08264636085583
139,lavender ,12.72689835721169,54.04306225807565,32.56915809443846,-1.8065177371531442,5,high,2.3792582379082425,1.5267939542619637,25.872773792521997,medium,82,22.13284658189577,21.24219158110892,1.6945127951091845,1.2053782528436296,6.986943531912684,7.002681270462981,43.17606407314935,55.09700632091077
140,Ashwagandha,14.89746347496397,73.46129812927141,37.583479589197516,9.699074986499484,3,high,3.2181829527284838,4.854928937607518,25.522744506193092,large,71,27.448186059109812,24.335627371592036,1.5916213775979384,2.7244450264579165,7.859618323035523,6.178067466150476,47.496235093204,72.84528334977544
141,Ashwagandha,17.226309959634083,49.11553358161174,19.09601107446826,15.49509727485091,4,moderate,1.1857587042250963,2.105879935973066,50.84594436584382,large,67,23.291289065981054,25.761714764742642,1.7636359115493971,1.8735723816928318,3.408843817438351,6.10477183425087,55.41765477561165,76.24236962077741
142,Ashwagandha,14.483994007341106,65.07276493066365,21.68670478051421,9.902711419197177,3,moderate,2.4533669704168086,3.2854441947762414,39.64400990971097,large,71,18.841630167995945,23.157417550324812,1.4921353652350495,1.7270062144990308,0.3287385802226641,5.984183959491915,59.86271893666327,67.37561367878718
143,Ashwagandha,16.131542940314443,63.925423213777805,28.978397602991787,13.224763427130068,5,moderate,2.3963957556303144,5.587566741067482,51.61832467586531,large,70,25.654520231820957,29.430499876831675,1.657935483351897,1.4840280461302393,-2.181208129242826,5.852791851092346,53.89492602626653,70.01430509772719
144,Ashwagandha,15.320058985806089,78.16974654295292,15.62275224862037,11.266482324735975,2,moderate,3.933164985150426,4.923889626671245,26.14044054796345,medium ,70,18.18385856242953,23.8055513450039,1.75736242327269,2.927324513748668,5.081204986042586,6.0300446046948855,38.75625944795391,46.209762119337675
145,Aloe Vera,13.826036406787479,70.47602904645693,30.902959502456813,0.21129036845359472,4,consistent,5.1696861663640234,9.148672166253448,17.211254849188567,medium ,71,16.057589356985677,26.719768810321415,1.831035234003987,2.148965166027877,5.454572596757018,6.028147819867844,44.61428429718733,49.89810714669445
146,Ashwagandha,11.915221973441914,64.7585295102908,31.28093897573619,-0.48070205347607686,2,high,3.987376793427438,4.208603125650758,35.0152881748923,large,70,22.92918517728707,27.485775073695777,2.006128387829725,2.3605441398492695,7.0295089812324,5.987028793473711,57.464528654564944,66.45687592564198
147,Ashwagandha,13.227539906773986,72.86819130466881,38.77153898311731,-0.5386705243424581,3,moderate,2.9751164858367245,4.715394030718017,26.65849146189246,medium,71,21.510703444957525,26.462299852800115,0.6007063560648497,2.1124019620795678,8.084838498704748,5.989421455850832,33.93502863476574,46.50489378314229
148,lavender ,13.25033489190955,43.15571780388599,31.84650106656856,3.1016132557444065,2,high,2.6172799825641624,1.6932869442573244,32.2472075227008,medium,77,24.97439579453639,25.854391740739214,1.2587604198124827,1.0856529741755185,8.661838248784264,6.163521333763102,31.941334850162548,36.7686065355034
149,Ashwagandha,15.186770318015995,71.64555216016298,15.86182082455457,0.3117614722701747,4,moderate,2.079105477023963,6.898433526620744,36.90114618738665,medium ,69,21.67438157284687,26.729766141100253,1.8555193088595883,1.7045794294788719,6.241592750052974,5.96107864646452,43.34821723501274,34.94294238967679
150,lavender ,11.431844840233822,62.35600955365235,32.259748609709234,-2.745326696178579,6,high,1.865138942333938,3.3087114123106995,32.664931629235014,medium,80,19.278543228154568,21.099445194656212,1.616880881120677,1.2995300991611596,6.765152957777673,7.654957616585714,35.183718552324876,31.62665206924737
151,Ashwagandha,14.273471140450004,44.1626290699143,36.97287379950042,7.710531785916974,5,high,3.4384786488721844,6.111591560835831,22.401213657240604,medium ,69,25.968414946594834,29.101734258614844,1.7232998794120529,2.377197973925645,0.6291497745596482,5.9417653714098995,40.96495956263888,58.67114464604094
152,lavender ,13.809684715701202,35.191001712675316,47.96120173613593,10.417270704772594,5,consistent,4.266782214781065,2.6538108032278203,33.862309194259446,medium,76,19.107495485950764,23.939205113547196,1.9691003299994805,1.6588151571753857,6.364415809103376,5.914246400589364,33.78526824599269,59.07367457675526
153,Ashwagandha,10.47299844055296,75.36778504764787,20.87665483058955,10.337568915056814,6,good,5.132467946901675,1.3988612068912012,31.552241865314762,medium ,71,20.816619943087023,26.771109229404463,1.5952685570427336,1.5363200811603415,7.270130314832212,6.142267673115869,52.33966884144319,63.53980732255745
154,lavender ,13.414387468449313,54.819336657017445,33.93870160689359,-4.5310149869037835,3,high,2.3192774247680195,3.0293363433139815,29.047514879061247,medium,78,24.562008788373376,26.232729615321368,1.8054787856617598,2.4432462841459417,7.2386358933074355,6.1881290810917475,29.50047959284149,34.987440535024916
155,lavender ,12.550070546307204,52.334085297626004,35.27357273250869,0.28921988590141545,6,high,1.6180172488545477,2.330341882388041,36.27607028016387,medium,77,23.705427398788636,24.85968115161245,1.5358995143969747,2.3310763779045933,5.925572697368407,6.16878185398729,41.25911486575668,54.26924553711332
156,lavender ,13.013538966478992,40.383663949405495,42.94225704783338,7.892761681496804,8,moderate,4.5167651500844075,2.5238001569113795,31.551373147489958,medium,79,20.748940916915807,26.560009303737875,1.7492468185409875,1.6908787867744381,6.906675708354875,5.880308536004528,49.297367304195674,44.42200739171849
157,lavender ,14.591264353897504,55.13146360319629,33.92880669684872,-0.29953006356617884,5,consistent,2.3829019216738097,5.73177725482798,31.05604964004654,medium,76,21.67887136372922,23.957563546478948,1.4708664066637087,1.0594487531005452,3.9174161127010207,7.250020036784593,49.987462355333484,69.31138246816957
158,lavender ,14.432736715894126,76.77930264851005,26.28436207053599,-1.3383867067532735,5,moderate,1.2545937643277905,2.769435378240542,28.879162056863567,medium,75,16.338441243196094,20.428060340704693,0.9731975784349457,0.7032112796242092,6.246983824838391,6.102562623031099,30.71270744650291,58.351371671540605
159,Aloe Vera,16.217795957747168,65.36953767394097,18.50605739485168,6.415257338385763,6,moderate,4.507236158417364,3.937542387154014,44.10493663460772,medium ,70,19.1415027364486,27.687617790407746,1.6562725979122983,3.048814966856333,6.699337186054655,6.1835036787663915,31.36156180122594,39.74841850560545
160,Aloe Vera,14.333280336098605,57.31805393824248,29.72992626992145,4.009425865935389,2,high,3.204348378932258,4.187297065020722,27.7616517888124,large,70,19.693838773771255,25.864438863767024,1.463284242447337,2.456516973762191,6.896670570451888,5.962373480318944,58.762812909955734,77.5668737508657
161,Aloe Vera,12.091657335419226,48.211588552744445,32.25866749738412,7.473832703780726,6,moderate,1.1723779305411781,3.677099583434117,31.74694890130766,medium,77,20.016501654932657,22.189370784360623,0.6691324263079496,1.6632137508497624,5.524406035390397,6.075674664589946,38.633263700323894,47.12531756637774
162,Ashwagandha,11.842229976251035,59.42274070702615,32.74038596923932,5.40938987153914,8,high,2.397523084410065,6.712943124306278,33.91717987251971,medium,70,25.026486735571645,25.814638777126696,1.2961722189297484,2.3092481528467776,5.746678504355931,6.016667411380894,53.161705497348464,63.56286912662256
163,Ashwagandha,14.577042521925135,50.110275427071166,21.573666795643422,22.48998591395715,8,high,3.884282724626356,6.94422010767628,55.38955442005681,large,68,25.9266334079699,29.570988092585655,1.7957328601730804,2.31219026775328,1.8164704293947942,5.9851360753810585,68.20005906748531,80.17708242847627
164,Aloe Vera,14.772519997974058,78.60150853561032,12.590547771922125,-0.5990205857610382,2,consistent,5.094921459775291,6.131247371528166,31.378762304548154,medium ,71,18.348685876668764,22.949710874217764,1.1051816567455177,2.236459153266252,5.1988719263717265,6.144020712391344,42.45008963258112,49.54793889951998
165,lavender ,15.16036305111866,68.58511531709799,31.61808762172637,3.024809570557136,2,low,5.196013931461526,6.167343330043988,32.84349543764619,medium,85,20.91570027002212,27.776750833819726,0.8807942959513494,1.5185712196500125,8.615286934265452,6.307071806541116,39.44917289757372,54.93819043886733
166,Aloe Vera,13.949580006776614,62.15514203852029,34.84863324002077,0.36071516467521114,4,moderate,2.3421600631368653,3.4061952099931525,35.84550270520947,large,70,22.340341179860484,22.925080154713413,0.9026161611140295,2.654248531288811,6.206253669013575,6.090053115782812,45.31277400616415,53.56016083882038
167,lavender ,14.547868969704682,43.82277917117048,38.99603673589085,-3.2600367887543813,6,low,2.0673159658748474,2.437946321706476,36.61983072140624,medium,79,22.33905766720893,24.156806308659746,1.4286684382966697,1.6197123295571811,5.205579957190667,7.061254561783222,51.48083584876682,52.12830708333973
168,Aloe Vera,12.733775430356783,70.68482592814819,11.660187424892943,9.117479814152937,2,moderate,5.739636906949826,9.663350330141903,19.671209304848045,medium ,70,17.112947177923274,24.935552568230538,0.7545472471531776,2.024164934408708,6.15646718181401,5.851413223971592,44.696260551941165,68.43198947604479
169,lavender ,11.242135279070885,44.98641000648614,36.5690986876403,-4.3505999321304225,4,moderate,0.6900927409076565,0.5314968891285821,36.808555595711795,medium,79,18.52438397790261,22.067530380565596,1.5857171269671333,1.0936160216803046,7.343718105249897,7.3419930948769005,33.313953145442014,27.84231030729938
170,lavender ,10.567640940046296,54.5982472397283,30.927857223207972,-1.694708267015474,6,moderate,2.465802820890373,2.974816533845728,31.780011923732946,medium,83,22.07937470511208,20.253805910878114,1.5469086286495932,0.7062597675124798,5.46624717234017,6.982174442202936,33.84852565851524,36.64340057466774
171,Aloe Vera,13.515292343453565,60.497128449485686,30.72054015315259,12.619675859278694,4,good,5.092594650679452,4.709814128813491,26.59244805276596,large,68,22.20837300126254,22.127531884733628,2.019041342072499,1.7298557429403465,6.4908494465317075,6.118018617063023,50.05035391014422,71.66917352138854
172,Ashwagandha,14.51820708757049,49.301200011693474,19.51233007433486,11.423006070487151,4,moderate,2.688578562398426,6.723860237151375,33.3074387213067,medium,80,20.960263249508696,25.449538840440663,1.6907134616323958,2.6738048162411205,6.4294326769518095,6.032302203239091,51.53238011169323,50.01203276095351
173,Aloe Vera,11.077819874354812,54.03668786537004,33.52892850022327,5.798655076028236,8,good,4.460348261146244,8.145344998900654,29.300807971444375,medium ,68,14.95687409295283,25.878913962318336,0.8323645319599512,1.4779859940568527,5.136956048714479,5.880367254398858,47.808216651567385,59.21231043593725
174,Aloe Vera,12.406042373911498,62.34268019638873,21.686163141072768,15.781003566472826,6,high,3.0015304102828835,6.311054180575328,29.279255427612675,small,72,24.810424428141953,24.339150826345836,1.0780914640715829,2.066454837761302,8.048944257169875,6.009981399408712,60.53740881186552,67.70838909647155
175,Ashwagandha,13.783663871283649,63.98641412325279,27.82432605393128,12.14201643657579,5,moderate,1.5633381081546098,3.6552727718662728,40.01186968499442,large,71,27.188553325698567,26.672612169590224,1.4872411176382647,2.702721812407449,8.278252854752997,5.9208863613250085,57.521190977351964,73.71039216276563
176,Ashwagandha,14.245351486676915,52.06356467890623,33.59856166681482,10.518439580979408,8,moderate,5.649182452792566,3.853189850953381,46.64941250229745,large,69,19.494719464549036,25.989716623218673,1.6633540289983393,2.0278724372463475,7.0841190624118155,6.053029494045511,57.86721165592021,74.47082923065449
177,Aloe Vera,14.422156359546337,34.581821652018675,32.13112151952787,10.727248983803692,2,moderate,3.8944544698673385,7.204915842356984,34.370786876861196,medium ,69,23.25688345374045,23.575513383112362,1.43355095903617,1.6522688132263208,7.064071659249147,6.024337318232898,40.23658906113308,52.184565911477755
178,Ashwagandha,15.239442302349126,58.02313336442394,27.69483258137226,10.286169539124415,5,moderate,3.8163191577996685,3.15345665173826,33.29239980156754,large,69,21.664684558103914,26.094583633106197,1.1736231469428107,2.231634734120046,6.428708351133372,5.794253777066839,43.72285377719868,49.36263016176728
179,lavender ,12.954407047594772,70.29343531919965,35.895223152238344,5.298893872372113,8,moderate,3.9349531209784203,2.7884383815371563,31.878621954409148,medium,69,22.09476965357319,23.216390629399893,1.5447806063950233,1.768731190318845,7.908771900071416,6.048890494101224,41.27992708089057,35.619831174195554
180,Aloe Vera,13.81827223641545,81.46104510184087,29.42004134612696,5.1016119246463205,2,moderate,5.5327145323650715,9.880016266134927,22.215001743124425,medium ,69,17.897918056930596,27.099641869073636,0.9574949998342746,2.6292848743429937,4.7346202744240395,5.917448502413231,47.78205624867239,59.12742690602928
181,lavender ,12.327836519645208,31.824025690419624,37.945275477788265,5.474783557080141,5,consistent,3.122009070606362,5.293123531896642,33.252274422560234,medium,75,19.8773721018808,25.33072727302501,1.525409545052592,1.4470074133444704,3.4079477009886787,6.01077722858517,44.12740949626586,51.047062870158406
182,lavender ,11.920680391676619,46.6886294347422,42.272677074295004,-1.988102126206397,3,moderate,0.2375912315322637,-0.3766796197650413,38.636766457870074,medium,76,23.34318869675056,20.271458799936322,1.4774896616396531,1.7985237762139232,7.0025234032876815,7.34997418397003,39.92479494178699,44.26115771389644
183,Aloe Vera,14.798967385579994,72.21939234487827,23.374119148688422,3.4154147822486713,2,good,5.604971583310528,11.252448586705228,27.617494159193296,medium ,69,19.690445529693164,28.76367685349272,1.9080938076941234,1.9570338614730893,6.386684615054424,5.959940916219477,49.089381691481194,56.372840053680264
184,Ashwagandha,12.442928736158198,55.458356076213654,26.00429235179934,7.430772701207718,6,high,3.1244032450411217,4.1236888177534174,41.71784534874023,large,73,18.73658485710895,21.995168411629727,1.639502376198499,1.5851528957305527,7.126235179418765,6.036173491585942,42.8523813328825,61.50954576085588
185,Ashwagandha,13.265001638351109,43.59753453543783,42.60295676925316,12.216997387152665,2,high,4.275760809335118,2.618108765540434,22.643126220268158,medium,69,24.63277878061012,27.23449172735072,1.677981637932226,1.5744438576357935,7.839747426978445,6.01524632666787,63.84681729588981,65.3011127111656
186,Aloe Vera,11.889542884894045,54.07694751443075,28.604737222800612,8.640022313323142,3,high,6.039784803685588,9.817224240812504,27.73033858436131,medium ,69,16.62595181762956,22.15847561595249,1.62962446528056,2.941931550429838,5.112029365291958,5.973913702823477,47.87026453202417,59.253319061455365
187,Aloe Vera,12.594126921259514,67.08997398816764,31.884826029073018,6.972733831155702,3,low,3.8969936801150977,3.7085742344094283,25.24006203157854,medium,70,17.693316598137976,20.984021536427715,1.3347392723824927,2.0657524064028605,7.285462848017435,6.129782287109102,52.07179563332575,68.06606897103403
188,lavender ,13.391412941057482,52.11442256626107,30.9278236415626,-4.006793612819224,8,moderate,2.99046277307221,2.2623823353310337,37.17123153667012,medium,77,22.376921806694686,24.317414089213226,1.6398196368816476,2.4115012175842674,6.418613590225907,7.51582938456457,43.78834581704016,32.644852783969895
189,Aloe Vera,13.113801284562841,74.54335577422867,25.054456094827813,1.8333588640326868,1,high,4.671405286692415,7.983540651261897,31.076556767430418,medium ,68,18.844075198911664,28.399314080295124,1.9669361501335314,2.9184676774793825,1.8728968467575045,6.154038979217767,47.10101373575391,53.611616737631664
190,lavender ,13.190791256148703,40.67664461184583,39.65154082435372,-0.9705516120387712,5,moderate,1.8887724056790356,3.2477194386603347,27.14481364662537,medium,80,18.875974373927217,23.9266420988283,0.9466969522963605,1.4589780844788063,7.298100300293844,6.9449326684604085,33.82562226387029,32.21559085243619
191,Aloe Vera,12.940192555793624,99.05360475950286,23.67556870018624,5.9374559540930765,2,high,6.09980290863111,9.906503400542858,17.364855109195634,medium ,69,16.040000969115916,29.891715336189204,1.0988283478473577,3.2218477575641935,8.063682296164114,5.917129534054063,45.521564922589015,55.08523084401732
192,lavender ,13.107842900574793,84.95067266121545,30.289142151964942,8.723180773495775,1,moderate,4.067048428096016,4.882003945069118,29.558455992554038,medium,69,18.168438097815613,26.02276438431614,1.7827314558253609,2.4231764514509746,6.087040075661613,6.051376896250807,33.37282991634563,40.64354864669481
193,Ashwagandha,13.66931411726014,88.37441816137778,18.265889170487036,1.29663674967024,3,moderate,5.603933898293515,8.63524176269351,24.29709690002654,medium ,69,22.2827845707706,25.31113490671346,1.7392999173656933,2.7055533294319405,6.405944088976122,5.936768305629437,51.27177229377134,54.2489181240606
